"GeneID","GO_Terms","1S","10S","11S","13S","14S","15S","2S","20S","21S","23S","26S","3S","5S","6S","7S","1P1","10P1","11P1","13P1","14P1","15P1","2P1","20P1","21P1","23P1","26P1","3P1","5P1","6P1","7P1","1P2","10P2","11P2","13P2","14P2","15P2","2P2","20P2","21P2","23P2","26P2","3P2","5P2","6P2","7P2","pval.P1vsP2","padj.P1vsP2","pval.P1vsS","padj.P1vsS","pval.P2vsS","padj.P2vsS","GeneName"
"ENSAPEG00000002532","GO:0007165;GO:0008083;GO:0002088;GO:0007420;GO:0008284;GO:0031290;GO:0043010;GO:0048665;GO:0048709;GO:0050769;GO:0060041",-1.599676852,-1.603329354,-1.524209572,-1.598334564,-1.605459009,-1.459886429,-1.516782453,-1.616950936,-1.615142614,-1.530871573,-1.448679021,-1.596851336,-1.59558965,-1.605999437,-1.428205525,-1.592378535,-1.595146923,-1.600508777,-1.596565278,-1.610862127,-1.60144421,-1.592001152,-1.607217034,-1.61346495,-1.594209872,-1.601648808,-1.59989133,-1.59899125,-1.596961269,-1.596028251,-1.604631587,-1.516843332,-1.53085815,-1.61475058,-1.615020498,-1.587283569,-1.518886109,-1.615161618,-1.61147809,-1.531140066,-1.606426737,-1.511493526,-1.598287281,-1.604100707,-1.601211918,0.431995391,NA,0.291103293,NA,0.796998346,1,"fgf19"
"ENSAPEG00000002601","GO:0003779;GO:0051015;GO:0030036;GO:0005515;GO:0043232",3.081710914,2.966777253,3.261756786,3.491557298,3.547740044,3.192308745,3.037216447,3.695493928,3.405763694,3.321382309,3.203217333,2.770752822,3.202007126,3.330352325,3.738357996,3.161680978,3.413246261,3.621111701,3.627446455,3.899841964,3.703238537,2.906974586,3.928590804,3.717036622,3.71507874,3.950914761,3.525617702,3.089233889,3.451421238,3.401775259,2.953247495,3.107459323,3.453542857,3.696019882,3.495545414,2.84907028,3.014133493,3.575541893,3.749618883,3.449305882,3.077118505,3.239422711,3.170910311,3.662249979,3.206047058,0.057159322,0.446585137,0.023172095,0.211173479,0.72430933,1,"FLNC"
"ENSAPEG00000002633","GO:0046872;GO:0005737;GO:0003779;GO:0048513;GO:0005856;GO:0006811;GO:0005938;GO:0005515",8.677863067,8.788809711,8.790470953,8.801743497,8.675506306,8.727944413,8.634252935,8.853127715,8.843223517,8.656924167,8.837940108,8.665754873,8.536571806,8.570485106,8.683294813,8.625091608,8.63062933,8.731642994,8.626137998,8.971217655,8.494094241,8.595130232,9.010774339,8.885174188,8.8976356,8.694025536,8.767230236,8.702494997,8.654044521,8.932267539,8.832559614,8.684866089,8.672299073,8.524081916,8.790078583,8.720257725,8.539232647,8.759408278,8.925988762,8.704219486,8.66489797,8.70142606,8.765841292,8.664764574,8.851105993,0.403987688,0.863547151,0.394925363,0.758082146,0.995573868,1,"lasp1"
"ENSAPEG00000002643","GO:0007165;GO:0005576;GO:0008083;GO:0060840",-2.097094085,-2.150216012,-2.154806118,-2.14728742,-2.151464691,-2.16220225,-2.15045138,-2.158202745,-2.157142473,-2.158712244,-2.15966125,-2.14641776,-2.145677996,-2.15178156,-2.149496483,-2.143795225,-2.145418412,-2.148562225,-2.146250035,-2.154632698,-2.149110696,-2.143573954,-2.152495473,-2.156158809,-2.144868992,-2.149230658,-2.09721984,-2.147672454,-2.146482217,-2.145935161,-2.150979549,-2.099506717,-2.158704374,-2.156912612,-2.157070873,-2.140807897,-2.151684815,-2.157153616,-2.154993855,-2.15886967,-2.152032099,-2.147350327,-2.147259697,-2.099687922,-2.09799414,0.985532904,NA,0.902504905,NA,0.887184111,1,"bmp10"
"ENSAPEG00000002665","GO:0046872;GO:0000166;GO:0007165;GO:0005524;GO:0003774;GO:0003779;GO:0016459;GO:0005096;GO:0035556;GO:0000146;GO:0005515;GO:0048731;GO:0048468;GO:0007626;GO:0036269;GO:0048675;GO:0061564;GO:0098529",5.756516909,5.680768126,5.684923528,6.003309865,5.654816267,5.661759175,5.888102374,5.832043297,5.894926857,5.825130653,5.692084838,5.634637372,6.106647124,5.953935541,5.465482109,5.851010321,5.647071727,5.496385968,5.978099338,5.628015967,5.952001946,5.85886792,5.60095454,5.666781147,5.68805143,5.678312629,5.530526283,5.807284746,5.849886576,5.651239752,5.635704333,5.707038925,5.789432415,5.654563976,5.812101055,5.634781004,5.887488069,5.858700182,5.781104612,5.51141695,5.874806816,5.744536096,5.668572177,5.939033929,5.609215875,0.602478608,0.933543482,0.220859433,0.604923061,0.470622718,1,"myo9aa"
"ENSAPEG00000002687","GO:0003779;GO:0016043;GO:0030036;GO:0031267",4.022278998,4.007233271,3.395171909,3.99773164,3.840686633,3.980180383,3.718183205,4.186534637,3.931507795,4.113442357,3.629534302,3.92304132,3.992455702,3.63286063,4.149193738,3.4931714,3.896435215,3.867802805,3.821397222,3.61630923,3.751039536,3.943120037,4.171521296,4.02993252,4.155384453,3.693712963,4.18656925,3.613075295,4.110502736,3.935501342,3.651961565,3.866193147,3.696068021,4.008170385,4.30378438,3.896116325,4.123833424,4.067458735,4.314093439,4.166108023,3.626900064,4.042012088,3.622396885,3.659382899,4.041470472,0.413236209,0.866612581,0.762962217,0.93341665,0.587926686,1,"DAAM2"
"ENSAPEG00000002764","GO:0003779;GO:0005515",2.267550007,1.685258,2.086796973,2.019893891,1.876792042,2.043871372,2.068626113,2.106465168,2.315413078,2.286325209,2.08354038,1.931803064,2.039588553,1.964543725,1.690902865,1.960007998,2.137052655,1.908525114,2.125783609,2.08936252,1.902546089,2.161967726,2.121023908,2.066809477,2.234096762,2.169470421,2.008688193,1.815040865,2.122634011,2.301724199,2.221145528,2.229007628,2.28647063,2.194333246,1.899175749,2.098520172,2.133048623,2.190285044,1.924834375,2.161544862,2.345626198,2.197362968,2.112077611,2.065668856,2.253168457,0.281658287,0.792076562,0.711329843,0.914145473,0.128330623,1,"IPP"
"ENSAPEG00000003054","GO:0003779;GO:0007010;GO:0016043;GO:0030036;GO:0001525;GO:0002040;GO:0030041;GO:0046847;GO:0022604;GO:0031267",5.579942112,5.584267224,5.46026295,5.707121493,5.540383309,5.059633046,5.594885246,5.813069047,5.728210849,5.696373673,5.407793125,4.920105482,5.211744059,5.654670379,4.675903694,5.595563102,5.734554312,5.60344217,6.107242629,5.448209819,6.193383087,5.672491207,6.003493409,5.301167239,6.07022879,5.907724648,5.655459899,5.903079874,5.930758745,5.917669945,5.304712375,5.593625013,5.631175162,5.130780351,5.591489352,5.674364432,4.963069712,5.4304407,5.921423008,5.497287945,5.628596801,5.605251733,5.688819413,5.7283841,5.588966981,0.00049129,0.051549108,7.21e-05,0.010102043,0.641577977,1,"fmnl3"
"ENSAPEG00000003098","GO:0005509;GO:0003779;GO:0005515",3.183711587,2.789264163,3.04000127,3.135130095,2.604228069,3.124448905,3.003925908,3.308404257,3.457989888,3.377430965,3.185142909,2.853086454,2.947184046,2.838177676,3.328145923,3.060122249,3.103444903,3.293713051,3.222883887,2.787289155,2.807860172,3.211872454,3.540898972,3.269743019,3.039915498,2.883760438,3.242849366,3.371145956,3.454750244,3.4122238,2.924764991,3.003221036,3.337400345,3.340919295,2.934275118,3.033683164,2.512085248,3.098652004,3.799233262,2.954243787,2.972735557,2.837440937,2.994873825,3.065398866,2.962548351,0.33948301,0.8259351,0.46972649,0.802661179,0.803648537,1,"actn3a"
"ENSAPEG00000003123","GO:0000166;GO:0005524;GO:0003774;GO:0003779;GO:0016459;GO:0005515;GO:0032835;GO:0048731",9.057187715,8.814739033,8.713757919,8.812582072,8.804673388,8.66730492,8.997338061,8.829407424,8.967767529,8.981152371,8.819858443,8.724638363,9.229926069,9.215565254,9.237731949,8.96702205,9.118461759,8.869197304,8.996802214,8.691682023,8.827386995,9.276445949,8.959688268,8.955157913,9.143287199,8.953766398,8.984547657,9.133491544,9.202593158,9.172413063,8.435678263,8.70337486,9.053846953,8.858601316,8.98029383,9.142087818,9.177321555,8.834502305,8.898051262,8.863416223,8.926910736,8.91078572,9.040754536,9.232642099,9.065857839,0.436235597,0.878002296,0.294483591,0.681048838,0.793493726,1,"myo1cb"
"ENSAPEG00000003167","GO:0005856;GO:0003779;GO:0030837;GO:0032956;GO:0005634;GO:0005515;GO:0006353",5.815944175,5.928335002,6.072104267,5.951511061,6.084256787,6.024949862,5.61663626,6.002536429,6.177878365,6.156865704,6.12084932,5.816204028,5.9379374,6.0856078,5.872429122,5.68730545,5.768475607,6.050188203,5.988830195,5.738953405,6.131099484,5.994367681,6.216759699,6.056325413,6.038688189,6.126645765,5.918770061,5.988057908,6.214964415,5.965007964,6.075506181,5.886659151,6.157164825,6.083448729,6.238338896,5.928666537,5.890967522,6.206670602,6.249797344,6.188123558,6.050001521,5.763748826,6.213902458,6.100506489,5.838900091,0.20604629,0.717427978,0.98111419,0.99562516,0.196413078,1,"wdr82"
"ENSAPEG00000003353","GO:0016020;GO:0003779;GO:0031410",1.656982218,2.007598074,1.691340016,2.211177157,1.819307027,1.766648679,1.920280041,2.030873985,1.980110717,1.811957024,1.941566973,1.878693443,2.072725567,1.815562088,1.932814065,1.805029014,2.161663578,1.756260807,1.672911823,1.865359876,2.104343577,2.102798269,1.974853051,1.763780974,2.084302056,1.936301421,2.036555072,1.863990109,1.777657675,1.783257069,1.91334376,1.919811332,1.95617546,1.754870605,1.833401592,1.943644453,1.98649526,1.666819596,2.150262176,1.883732203,1.720272381,1.768747047,1.962122187,1.734452791,1.75200187,0.560790652,0.921010172,0.964313167,0.992241449,0.51262061,1,"JMY"
"ENSAPEG00000003581","GO:0005737;GO:0000166;GO:0005856;GO:0007165;GO:0005524;GO:0003774;GO:0003779;GO:0016459;GO:0005515;GO:0048731",1.917583481,2.25771801,2.028808493,2.12512702,2.157567307,2.075893651,2.254123557,1.985224241,2.077629076,2.384812943,1.966563273,2.315672344,2.145575528,2.382608592,2.268705702,1.959490355,2.148864649,2.362914762,2.62359742,2.112927551,2.274596075,2.358901532,2.222912977,2.371512158,2.503055593,2.006193092,2.203519839,2.210933451,2.037425554,2.235292166,2.246057602,1.893594746,2.384961337,2.357839801,2.153250595,2.206759305,2.235288219,1.99867228,2.184822185,2.438545251,2.446809538,2.382770885,2.216727589,2.719700562,2.276675415,0.906377631,0.988684515,0.192844114,0.574900479,0.135666039,1,"MYO10"
"ENSAPEG00000003681","GO:0007165;GO:0008083",-0.695178116,-0.69895497,-0.594495965,-0.693806407,-0.581973925,-0.72080152,-0.699373695,-0.713444249,-0.502538074,-0.511300352,-0.71612677,-0.692301797,-0.691031595,-0.583155117,-0.574675462,-0.686581326,-0.690588067,-0.571237435,-0.562815632,-0.593843071,-0.696997927,-0.553249859,-0.476609984,-0.709695115,-0.434762434,-0.697209557,-0.695398146,-0.339781948,-0.6924129,-0.561679346,-0.46819306,-0.699437257,-0.71436644,-0.501254215,-0.71136606,-0.678754972,-0.701578554,-0.711517829,-0.595203039,-0.714670433,-0.702202354,-0.448218638,-0.233119767,-0.699760155,-0.696757888,0.698343753,NA,0.348032879,NA,0.572616303,1,"FGF14"
"ENSAPEG00000003691","GO:0003779;GO:0030036;GO:0016043;GO:0044087;GO:0110053",6.724560549,6.702344061,6.565462439,6.871631772,6.831713655,6.533222649,6.683726363,6.966595922,6.748819492,6.716022899,6.886091371,6.231956101,6.826516189,6.680301318,6.949016909,7.044727077,6.547209352,6.936533653,6.804549361,6.916207939,6.121298558,6.938258525,6.758611639,6.946808144,6.643968926,6.639198547,7.015914746,6.51481971,7.138405784,6.418503543,6.4753773,6.612562744,6.8089838,6.764827493,6.800335065,6.834219336,6.755662205,6.973736643,6.803312593,6.789743373,6.661484787,6.688993232,6.659487925,6.837698753,6.648879875,0.487454834,0.898901038,0.403141197,0.762903074,0.892353992,1,"pfn2a"
"ENSAPEG00000003722","GO:0005737;GO:0005856;GO:0003779;GO:0042995;GO:0030424;GO:0030175;GO:0030027;GO:0043204;GO:0048920",3.549766342,3.442151098,3.802448944,3.508369886,3.577800156,3.887554946,3.549601698,3.414464223,3.946810812,3.732191031,3.553584671,3.464953658,3.605764076,3.570055682,4.103811803,3.925027741,3.550737657,3.538388953,3.705948243,2.957746297,2.97136116,3.311709514,3.270902656,4.068734018,3.624700191,3.464403462,3.760419175,3.559148303,3.586954743,3.868470871,3.365203924,3.313110545,3.869150981,3.887807401,3.341587689,3.51720437,3.46576191,3.699499727,3.90832908,3.614374129,3.796810542,3.506945109,3.508997821,3.697050638,3.964590284,0.46715976,0.890101903,0.453462574,0.791217076,0.988975391,1,"shtn1"
"ENSAPEG00000003935","GO:0005737;GO:0005856;GO:0003779;GO:0051015;GO:0007015;GO:0030674",3.331971777,3.226374022,3.067974973,3.293045506,3.019280914,2.624946907,3.163340203,2.822886298,3.070333597,2.813047773,3.437068674,2.902856713,3.137796619,3.190878976,3.184360067,3.104472894,3.143123472,3.010915965,2.905820345,2.954764723,2.514458761,3.032937151,3.118466093,2.982449425,3.286609811,2.774944786,3.018018911,2.716578534,2.901717666,2.829683807,2.89461304,3.039255759,3.267729933,3.355091535,3.543349061,2.914211671,2.949726534,3.170077784,3.269469508,3.528312112,2.648970238,3.291610159,3.105349818,3.271257629,2.696422879,0.016796293,0.266143289,0.089595427,0.41133791,0.449998757,1,"fscn2a"
"ENSAPEG00000004012","GO:0005576;GO:0008083;GO:0005615;GO:0005125;GO:0003222;GO:0006955;GO:0007179;GO:0007517;GO:0007519;GO:0014738;GO:0045843;GO:0045926;GO:0045967;GO:0048642;GO:0110023;GO:0110021",3.968802963,3.914553018,4.404912165,4.470012787,3.778262589,3.782755365,4.301700221,4.606827828,3.957580227,4.776540439,4.311701998,3.84096836,4.481115405,4.104686056,4.539141985,4.131522326,4.488901825,4.600341988,4.501392128,4.105387597,3.993274799,4.691237229,4.593370554,4.270773213,5.0567371,4.547446309,4.328824081,4.805997367,5.001559391,4.311325906,3.675706199,3.907702348,4.590227793,4.114139732,4.073740676,3.611108432,4.020221197,4.208829374,4.457518787,3.98658461,3.817701271,4.038927923,4.273700349,4.470360393,4.138533743,0.001441897,0.084337328,0.034577602,0.253679401,0.25578365,1,"mstnb"
"ENSAPEG00000004465","GO:0016020;GO:0005576;GO:0008083;GO:0005172;GO:0001525;GO:0001568;GO:0001569;GO:0001938;GO:0001945;GO:0001946;GO:0002040;GO:0007492;GO:0008045;GO:0036303;GO:0038084;GO:0048010;GO:0048514;GO:0048845;GO:0060855;GO:1900746;GO:0061026",2.807468835,2.839529493,2.876384127,2.821666464,2.815849023,2.671736645,2.690433159,3.41958277,3.086947693,2.796741408,3.115186407,2.837352273,2.997127137,2.875745131,3.047639815,2.884609215,2.930693094,2.557491015,2.761885892,2.755948358,2.713246335,2.630584494,3.29263917,2.727214371,2.517181626,2.711205188,2.805200213,3.086894476,2.495634556,3.059747253,2.825045687,2.834386338,2.954906046,3.225524363,2.771472992,2.464895485,2.742371845,2.644227328,2.930151704,2.848323232,2.870781323,2.575325966,2.74472903,3.022483429,2.8631011,0.708938343,0.955368904,0.142991436,0.505531158,0.256796671,1,"vegfc"
"ENSAPEG00000004688","GO:0007165;GO:0005576;GO:0008083;GO:0005615;GO:0005160;GO:0051781;GO:0009790;GO:0009888;GO:0042221",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tgfb2"
"ENSAPEG00000004974","GO:0007165;GO:0005576;GO:0008083;GO:0005615;GO:0005125;GO:0006955",3.204354441,2.866096577,3.066652019,3.825125514,2.99742876,2.972879016,3.016356498,3.315365556,3.387625814,3.856856664,3.1844717,3.012516,3.025542325,3.061625663,3.106433541,3.429613865,3.629640017,3.602876399,3.712279892,3.704950982,3.429654652,3.434521614,3.64064237,3.501323117,4.020945057,3.634997682,3.332018211,3.519674466,3.305089729,3.816672319,3.077345976,3.015689696,3.255764548,3.679041435,3.710497164,3.276624065,3.130381526,3.672329495,2.998779056,3.04236819,3.361165306,3.148542912,3.075961167,3.012304753,3.541335924,0.011821765,0.223213847,0.000752792,0.031911647,0.39872373,1,"mstna"
"ENSAPEG00000005011","GO:0003779;GO:0016043;GO:0030036;GO:0031267",6.234074896,6.343674252,6.374938783,6.769345109,6.345968793,6.378596464,6.599705354,6.656831257,6.49018035,6.542243122,6.482816973,6.521721893,6.433087688,6.334340044,6.476965375,6.402745785,6.415179283,6.641763622,6.451896759,6.715075847,6.267296869,6.677543092,6.805282332,6.671040068,6.476616525,6.498293539,6.624517495,6.590745591,6.579129804,6.599838882,6.387184634,6.270852769,6.678512286,6.473303938,6.526234395,6.862796421,6.314242904,6.711465172,6.654616299,6.481679383,6.371062068,6.569318502,6.549736584,6.520165503,6.401707892,0.453986357,0.886036588,0.111609583,0.456467907,0.392876588,1,"DIAPH2"
"ENSAPEG00000005017","GO:0003779;GO:0004864",0.067831809,0.178941906,0.157111623,0.414202635,0.058201644,0.210258616,0.483857581,0.325408401,0.145925609,0.138406043,0.03436777,0.072456446,0.427174181,0.171529798,0.182332899,0.079645068,0.201311353,0.186718974,0.197478964,0.354454664,0.184146475,0.209730015,0.055237281,0.150637627,0.076722719,0.183582892,0.301296129,0.068959393,0.196405226,0.073792031,0.283311891,0.28650921,0.138443726,0.24462043,0.041943962,0.087606354,0.057569838,0.333927653,0.156213729,0.553653785,0.276466471,0.192376772,0.19279833,0.060481487,0.184785944,0.618881686,NA,0.607356384,NA,0.989019137,1,"PHACTR1"
"ENSAPEG00000005064","GO:0016020;GO:0008083;GO:0001525;GO:0001568;GO:0001569;GO:0001570;GO:0001944;GO:0002040;GO:0002043;GO:0003262;GO:0003319;GO:0007202;GO:0008016;GO:0008045;GO:0009749;GO:0030097;GO:0030878;GO:0035477;GO:0035479;GO:0043491;GO:0045766;GO:0048010;GO:0048793;GO:0048844;GO:1901342;GO:0022009;GO:0035907;GO:0060841",3.262547841,3.380351359,3.057331971,3.280032303,2.862751461,3.003137371,3.087507798,3.323902146,3.115646557,3.311123179,3.201161313,3.236532471,2.884949832,3.236803511,2.971169715,3.224943923,2.889300516,3.126447419,3.105036637,2.65861326,2.658991364,3.003636866,2.981647897,2.909717014,3.202742868,2.902681399,3.374949807,3.387396407,3.169397998,3.246901859,3.076636887,3.021257079,3.311320381,3.171570406,2.95199748,3.212645726,3.182610761,3.261541618,3.404918331,3.025428426,3.231104651,3.216506713,3.218452135,3.1454288,3.410307743,0.115777939,0.593126405,0.208309364,0.590081555,0.730627602,1,"vegfaa"
"ENSAPEG00000005097","GO:0007165;GO:0005576;GO:0008083;GO:0005615;GO:0005160;GO:0051781;GO:0009790;GO:0009888;GO:0042221",-2.085632166,-2.088080048,-2.093326685,-2.084732574,-2.089507328,-2.101780701,-2.088349081,-2.097209139,-2.095997215,-2.097791513,-2.098876257,-2.083738525,-2.082892951,-2.089869519,-2.087257604,-1.96419653,-2.082596238,-2.086189716,-2.08354681,-2.093128461,-2.086816637,-2.080487964,-2.032413368,-2.094872855,-2.081968233,-2.086953757,-2.085775907,-2.08517268,-2.083812201,-2.083186899,-2.088952796,-2.088389882,-2.097782518,-2.095734476,-2.095915373,-2.077326272,-2.03148676,-2.037737774,-2.093541276,-2.097971456,-2.090155893,-2.084804478,-2.084700885,-2.088597004,-2.02838878,0.930976667,NA,0.717621242,NA,0.782741042,1,"tgfb2"
"ENSAPEG00000005109","GO:0007165;GO:0008083;GO:0031101;GO:0046850;GO:0060249",1.356718607,1.455004571,1.694536643,1.362077662,1.444266164,1.438131442,1.452985348,1.285450073,1.819063978,1.381004001,1.849261057,2.359043953,1.493413829,1.441531388,1.461162451,2.342626223,2.239065793,1.577668943,2.069936082,1.93161348,1.349613821,2.547592682,1.537814557,1.403427397,1.918047447,1.570937782,1.355859301,1.786953331,1.703484545,1.709732589,1.336671199,1.838487744,1.561543514,2.308977422,1.490920438,1.653990857,1.821446386,1.743622636,1.308396638,1.379618847,1.730576355,1.479384032,2.131068594,1.835910569,1.350550683,0.119851598,0.599475483,0.003585449,0.074699422,0.167065713,1,"fgf20a"
"ENSAPEG00000005119","GO:0003779;GO:0032036;GO:0001525;GO:0001570;GO:0001947;GO:0003007;GO:0043534;GO:0008092",9.66140144,9.768196705,9.759206469,10.20249006,9.849652063,9.67514071,9.393180532,10.26210348,9.987549511,9.865688736,9.77301094,9.043828108,10.05485441,9.884476224,9.714848972,9.688823192,9.705697405,9.962960118,10.19013977,10.17692768,9.727914373,9.721209795,10.07900916,9.880827423,10.00332074,10.02419068,9.762401981,9.677700827,10.14824128,9.96642581,8.991782727,9.44947307,9.960529095,10.13043269,10.08746752,10.11946367,9.341041833,9.912945898,9.870056482,9.830587358,9.584157864,9.641293749,9.385962494,9.443864053,9.633702091,0.076528294,0.504431497,0.373643785,0.744071619,0.361393306,1,"CALD1"
"ENSAPEG00000005158","GO:0016020;GO:0005737;GO:0005856;GO:0003779;GO:0005886;GO:0008092;GO:0035850;GO:0042074;GO:0060271;GO:0090504;GO:1902017;GO:0071944",7.726470372,7.788729467,7.286615783,7.398958277,7.828394955,7.759887834,7.473599471,7.254864494,7.301129546,7.041597854,7.254670732,8.231006361,7.31875948,7.69396984,7.347843753,7.624205999,7.848871759,7.481396595,7.439245731,7.752188157,8.083345241,7.096951839,7.427843526,7.585044018,7.381477548,7.527425263,7.328121425,7.768024807,7.279981141,7.817720794,8.038245249,7.834540345,7.209025238,7.555023936,7.725178528,8.015587481,7.347277605,7.493431178,7.665244974,7.158998478,7.462734973,7.713643614,8.123002847,7.335712972,8.048375446,0.427751396,0.874132366,0.76308393,0.93341665,0.264470547,1,"ezrb"
